"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2021-09-25 00:00:00",583576,482811,26870,0,2907405,3660875.5714285714,3503089
"2021-09-26 00:00:00",592754,314648,2471,0,2186667,3566947.5714285714,3679015.1428571427
"2021-09-27 00:00:00",415294,897983,2090,0,2710189,3717476.714285714,3423354.714285714
"2021-09-28 00:00:00",283703,523466,18952,7923,2399426,3790710.285714286,3143275.714285714
"2021-09-29 00:00:00",655868,641612,124464,4942,2315035,3754386.4285714286,3069454
"2021-09-30 00:00:00",321733,640875,8138,3878,3083316,3797939.1428571427,2724951.714285714
"2021-10-01 00:00:00",280527,1028767,0,0,2411814,3696744,2375774
"2021-10-02 00:00:00",229719,325910,21603,11070,1538687,3429076.5714285714,2051355.7142857143
"2021-10-03 00:00:00",368411,309774,0,1939,2771860,3479854.285714286,1841133.5714285714
"2021-10-04 00:00:00",395404,668406,21154,6223,3746147,3595822.5714285714,1752577.4285714286
"2021-10-05 00:00:00",773895,448154,651,0,3565014,3817857.285714286,1825371
"2021-10-06 00:00:00",309811,528360,75852,4110,2334777,3747998.5714285714,1701896.857142857
"2021-10-07 00:00:00",602135,629685,1831,0,2709726,3731632.285714286,2025215.7142857143
"2021-10-08 00:00:00",510239,385447,32406,0,3660095,3855500.714285714,2147912.714285714
"2021-10-09 00:00:00",438240,396594,29519,7573,3428170,4165944.8571428573,2295699.285714286
"2021-10-10 00:00:00",368760,477836,3530,4199,2482762,4149531.1428571427,2514927.8571428573
"2021-10-11 00:00:00",66706,326510,7086,1268,2265680,3839519,2634159.714285714
"2021-10-12 00:00:00",302697,411191,0,0,2881425,3669176.1428571427,2456354
"2021-10-13 00:00:00",399277,414038,37960,0,2082067,3623523.4285714286,2415792.285714286
"2021-10-14 00:00:00",319172,611815,6813,0,3003336,3623203.4285714286,2253077.4285714286
"2021-10-15 00:00:00",381439,376532,838,0,2942775,3496545.8571428573,2084921.4285714286
"2021-10-16 00:00:00",454616,571687,2019,3826,2119632,3332500.4285714286,1976513
"2021-10-17 00:00:00",299898,625049,24977,0,3643451,3511970.1428571427,1920087
"2021-10-18 00:00:00",392207,400534,0,0,3225214,3704928,1847616.2857142857
"2021-10-19 00:00:00",283542,545240,19665,2469,1652637,3548962.285714286,1994435
"2021-10-20 00:00:00",527399,426108,23143,0,3587608,3781950.4285714286,2003207.4285714286
"2021-10-21 00:00:00",426672,623212,22406,0,2132638,3676777.8571428573,2091901
"2021-10-22 00:00:00",117005,264702,1890,4493,2734530,3594068.8571428573,2054051.857142857
"2021-10-23 00:00:00",449457,490792,31304,6144,1633079,3516782.5714285714,2253838.4285714286
"2021-10-24 00:00:00",156940,606174,15634,10207,3039530,3407512.5714285714,2163101.8571428573
"2021-10-25 00:00:00",468665,665219,0,9249,2793287,3395864.8571428573,2358019.714285714
"2021-10-26 00:00:00",325024,311975,32023,2404,2329933,3466980,2400768
"2021-10-27 00:00:00",134322,331797,38585,0,2167980,3196755,2469372.714285714
"2021-10-28 00:00:00",244467,476886,19954,7872,2497709,3202749.1428571427,2594200
"2021-10-29 00:00:00",753863,247171,15922,0,3604295,3416839.1428571427,2747833
"2021-10-30 00:00:00",345935,593078,0,0,3519384,3680784.8571428573,2627961.8571428573
"2021-10-31 00:00:00",343393,725357,1737,0,2170782,3596896.714285714,2771626.714285714
"2021-11-01 00:00:00",201196,601012,16352,5698,2350155,3859194.1428571427,2208403.8571428573
"2021-11-02 00:00:00",541894,855129,3922,0,2276644,3783039.4285714286,2212577.8571428573
"2021-11-03 00:00:00",371663,815630,20936,1833,3347914,3986015.5714285714,2258205.8571428573
"2021-11-04 00:00:00",293023,207801,0,0,1956725,3752607.285714286,2104257
"2021-11-05 00:00:00",538222,493935,449,9500,2514804,3534743.4285714286,2238524.714285714
"2021-11-06 00:00:00",231143,368159,68475,2983,1824825,3331002.285714286,2178527.714285714
"2021-11-07 00:00:00",279387,425595,43247,0,1884081,3221763.1428571427,2152960
"2021-11-08 00:00:00",121304,327975,18602,0,1368195,3030572,2016886.2857142857
"2021-11-09 00:00:00",634585,407803,27879,9079,3343630,3137055.8571428573,1983804.857142857
"2021-11-10 00:00:00",410686,943756,27257,0,1790036,2939021.5714285714,1887167.7142857143
"2021-11-11 00:00:00",319167,729359,42477,0,3923014,3304231.4285714286,2126461.8571428573
"2021-11-12 00:00:00",469927,380547,20164,0,2428161,3267358.4285714286,1920326.4285714286
"2021-11-13 00:00:00",595289,536485,2200,0,2465702,3425085.8571428573,2015006.142857143
"2021-11-14 00:00:00",275894,538448,999,3267,3099619,3608788.4285714286,2038955.4285714286
"2021-11-15 00:00:00",344280,438394,23303,3213,2038362,3753285.1428571427,2159838.4285714286
"2021-11-16 00:00:00",240447,318301,8333,6437,4037457,3780142.285714286,2241692.5714285714
"2021-11-17 00:00:00",529702,325826,2179,0,2652735,3828528.8571428573,2187818.5714285714
"2021-11-18 00:00:00",628820,886474,10888,0,938594,3464351.5714285714,2145142
"2021-11-19 00:00:00",260162,600298,3862,11557,2866416,3527708.285714286,2199440.4285714286
"2021-11-20 00:00:00",190079,825398,3424,4539,3295135,3630408.1428571427,2187636.1428571427
"2021-11-21 00:00:00",327074,582955,7365,2780,1970593,3483628.1428571427,2007482.857142857
"2021-11-22 00:00:00",353685,561942,23311,0,3766292,3749010.5714285714,1927893
"2021-11-23 00:00:00",419531,471876,40118,15789,3342701,3703159.1428571427,1800931.5714285714
"2021-11-24 00:00:00",447714,1012170,9997,0,2447028,3761225.8571428573,1863101.2857142857
"2021-11-25 00:00:00",673616,510238,24046,0,2785709,3979630.5714285714,1831803.857142857
"2021-11-26 00:00:00",399187,584161,44838,0,3036989,4025756,1963189.857142857
"2021-11-27 00:00:00",682044,533895,42491,2889,3233531,4050938.1428571427,2128970.285714286
"2021-11-28 00:00:00",241837,409167,0,3823,2332430,4064722.285714286,2414917.285714286
"2021-11-29 00:00:00",247760,892564,24735,5327,2989403,3986802.285714286,2748356
"2021-11-30 00:00:00",484006,579474,3293,1571,2059758,3820814.5714285714,3107948
"2021-12-01 00:00:00",414566,648122,12330,7573,3435448,3906690.285714286,3282369.4285714286
"2021-12-02 00:00:00",460168,405813,0,2889,2404157,3803750,3510539.8571428573
"2021-12-03 00:00:00",291926,486780,19679,0,4908270,4038247.1428571427,3469811.1428571427
"2021-12-04 00:00:00",215330,422787,5881,4661,2002498,3774862.4285714286,3260421.1428571427
"2021-12-05 00:00:00",346769,471588,68766,3634,3390918,3959779.285714286,3012253.1428571427
"2021-12-06 00:00:00",401980,523234,34380,0,2252911,3824453.1428571427,2967126.714285714
"2021-12-07 00:00:00",195626,597541,1499,0,2872621,3901479.5714285714,2792316.4285714286
"2021-12-08 00:00:00",424703,631926,0,4053,2816376,3809910.714285714,2786113.714285714
"2021-12-09 00:00:00",558509,510939,41205,3586,2172373,3811851.5714285714,2642303.5714285714
"2021-12-10 00:00:00",301441,764552,4648,5858,3374703,3632501.285714286,2804962.4285714286
"2021-12-11 00:00:00",462158,834938,3710,0,2143547,3745814.8571428573,2957764.1428571427
"2021-12-12 00:00:00",652941,519307,6796,6830,3040056,3737851.285714286,3378929
"2021-12-13 00:00:00",176233,345431,41842,4119,4044105,3937740.285714286,3216739.8571428573
"2021-12-14 00:00:00",433845,532445,60800,3496,2613687,3934452.5714285714,3011284.8571428573
"2021-12-15 00:00:00",268750,606949,40431,10662,3044622,3947932,3060960.1428571427
"2021-12-16 00:00:00",300783,570292,20142,0,2412741,3950410,3171695.1428571427
"2021-12-17 00:00:00",428625,589799,17495,0,2176665,3773464.4285714286,3105411.714285714
"2021-12-18 00:00:00",311662,317309,38426,8702,3324357,3852907.8571428573,3258904.5714285714
"2021-12-19 00:00:00",389840,751131,88681,0,2505657,3782819,3039810.8571428573
"2021-12-20 00:00:00",297425,719619,14531,4610,2763678,3666838.285714286,3052498
"2021-12-21 00:00:00",492535,304057,0,4388,1384076,3910189.1428571427,2900062
"2021-12-22 00:00:00",357868,728839,8173,2306,3798865,4038528,3146226.8571428573
"2021-12-23 00:00:00",387062,688563,11663,14152,1625767,3957600.285714286,3564018.285714286
"2021-12-24 00:00:00",459197,577981,16957,0,3748289,3975730.714285714,3695484
"2021-12-25 00:00:00",566160,561783,8273,4393,3393623,4045713,3812979.8571428573
"2021-12-26 00:00:00",499680,1035666,3463,0,2575149,3867964.714285714,3576166.1428571427
"2021-12-27 00:00:00",272969,460867,4443,0,2055584,3721828.714285714,3756391.714285714
"2021-12-28 00:00:00",300963,541575,17229,0,2356403,3869130.8571428573,3739946.285714286
"2021-12-29 00:00:00",664478,545082,9948,0,3165103,3796067.8571428573,3839038.5714285714
"2021-12-30 00:00:00",331195,414231,20422,3826,3644473,4037059.4285714286,3418824.1428571427
"2021-12-31 00:00:00",409283,292491,23250,4446,1997229,3740527.1428571427,3286139
"2022-01-01 00:00:00",279677,582570,30071,0,3145356,3669590.285714286,3381334.285714286
"2022-01-02 00:00:00",297797,350079,14318,3513,2347235,3512302.5714285714,3566479.8571428573
"2022-01-03 00:00:00",594063,467031,3877,3058,3433059,3756191.8571428573,3260360.5714285714
"2022-01-04 00:00:00",300746,613089,18035,8640,3229303,3892426.5714285714,3272627
"2022-01-05 00:00:00",232283,609407,27824,6953,2931033,3809982.285714286,3145817
"2022-01-06 00:00:00",549851,401896,26742,5075,1868581,3586839.1428571427,3375630.714285714
"2022-01-07 00:00:00",605899,345077,27177,0,3114923,3782035.8571428573,3780742.5714285714
"2022-01-08 00:00:00",572042,759692,15662,0,3168371,3850334.8571428573,3733311
"2022-01-09 00:00:00",157440,675821,0,0,3773757,4078059.5714285714,3815845
"2022-01-10 00:00:00",219216,641547,52063,3352,2769773,3961611.4285714286,4062344.8571428573
"2022-01-11 00:00:00",425685,494112,2808,5844,3041446,3933051.714285714,3921118
"2022-01-12 00:00:00",511713,780602,51069,8587,2238569,3902057.5714285714,3822585.714285714
"2022-01-13 00:00:00",133004,527312,7320,0,2625585,3965068.4285714286,3770658.4285714286
"2022-01-14 00:00:00",291310,622924,34789,7570,2576320,3885045.1428571427,3499866
"2022-01-15 00:00:00",425204,311863,11863,4169,3053540,3783741,3677577.5714285714
"2022-01-16 00:00:00",530826,710367,32860,0,2281508,3633533.1428571427,3660875.5714285714
"2022-01-17 00:00:00",183874,560869,38364,0,3292351,3689177,3566947.5714285714
"2022-01-18 00:00:00",358090,576363,2888,5821,2469820,3609618,3717476.714285714
"2022-01-19 00:00:00",488788,858645,5206,3240,2342616,3625040.1428571427,3790710.285714286
"2022-01-20 00:00:00",472337,358530,13510,9091,4424899,3908632.4285714286,3754386.4285714286
"2022-01-21 00:00:00",231476,369446,0,4751,1879160,3758906.8571428573,3797939.1428571427
"2022-01-22 00:00:00",627722,591317,6436,7942,2039794,3682703.285714286,3696744
"2022-01-23 00:00:00",220816,557273,3591,6693,1735344,3535297,3429076.5714285714
"2022-01-24 00:00:00",314334,480685,0,4613,1857538,3332684.4285714286,3479854.285714286
"2022-01-25 00:00:00",384955,544854,6185,4920,4374129,3604407.4285714286,3595822.5714285714
"2022-01-26 00:00:00",549696,672273,12881,0,2466775,3604854.285714286,3817857.285714286
"2022-01-27 00:00:00",599024,359462,16077,0,3499510,3489955,3747998.5714285714
"2022-01-28 00:00:00",258383,575333,4824,26703,4030147,3834320.1428571427,3731632.285714286
"2022-01-29 00:00:00",544204,467028,37194,0,2713349,3904114.8571428573,3855500.714285714
"2022-01-30 00:00:00",740014,549871,8777,3243,2511793,4088397.8571428573,4165944.8571428573
"2022-01-31 00:00:00",325995,1038133,1415,0,2897230,4317769.857142857,4149531.1428571427
"2022-02-01 00:00:00",438671,616110,16409,0,2068398,4006990.5714285714,3839519
"2022-02-02 00:00:00",325775,585442,14050,2354,3604146,4125582.4285714286,3669176.1428571427
"2022-02-03 00:00:00",444819,947798,15295,3406,3133138,4135637.285714286,3623523.4285714286
"2022-02-04 00:00:00",658126,283369,23491,0,3064807,4011980.5714285714,3623203.4285714286
"2022-02-05 00:00:00",486658,486796,20190,1915,3250929,4081225.4285714286,3496545.8571428573
"2022-02-06 00:00:00",423231,539691,20148,0,2934008,4095993.8571428573,3332500.4285714286
"2022-02-07 00:00:00",147584,312255,0,7861,2019178,3842294.285714286,3511970.1428571427
"2022-02-08 00:00:00",655561,784774,1764,17536,2166778,3911840.8571428573,3704928
"2022-02-09 00:00:00",561810,431298,16926,0,3761526,4263245.142857143,3350223
"2022-02-10 00:00:00",501366,756850,14523,0,2714304,4132653.5714285714,3393328.5714285714
"2022-02-11 00:00:00",332449,703648,15185,9324,4415352,4345001.428571428,3553636.714285714
"2022-02-12 00:00:00",457725,606050,4588,1111,3081987,4366237.142857143,3784986.1428571427
"2022-02-13 00:00:00",842392,801936,49206,4290,2315143,4497635,3782820.1428571427
"2022-02-14 00:00:00",244731,700756,18897,0,2725064,4475298.571428572,3580357.285714286
"2022-02-15 00:00:00",217113,487029,53971,0,3017145,4266243.857142857,3471618.714285714
"2022-02-16 00:00:00",826868,456543,29617,3275,2929300,4191107.4285714286,3304387.5714285714
"2022-02-17 00:00:00",346646,573404,7600,5034,2854012,4162486.5714285714,3165216.8571428573
"2022-02-18 00:00:00",306862,616475,39484,0,3166326,3970085,3027464.4285714286
"2022-02-19 00:00:00",807928,815732,27946,2279,2777390,4010058.4285714286,3076147.8571428573
"2022-02-20 00:00:00",297313,691681,0,7552,3031003,4012141.285714286,2993386.4285714286
"2022-02-21 00:00:00",122793,491601,22614,8919,3724595,4109437.5714285714,3138693.4285714286
"2022-02-22 00:00:00",322277,366731,20062,0,2513429,4030472,2961012
"2022-02-23 00:00:00",446213,621427,7180,0,2348608,3913018.285714286,2641970.1428571427
"2022-02-24 00:00:00",632250,570201,27438,9077,2394467,3891123.5714285714,3088616.714285714
"2022-02-25 00:00:00",355231,599534,31032,3341,3941426,4005611.8571428573,3416504.4285714286
"2022-02-26 00:00:00",274209,652917,0,5340,3367587,3986865.8571428573,3476103.5714285714
"2022-02-27 00:00:00",411289,692072,9646,0,3206495,4028573.4285714286,3719758.285714286
"2022-02-28 00:00:00",449550,564881,34079,3823,1899568,3825913.285714286,4107092.8571428573
"2022-03-01 00:00:00",376106,632201,19242,5147,2078679,3810038.4285714286,4243134.428571428
"2022-03-02 00:00:00",310282,368906,10334,2695,2561087,3785735,4770540.857142857
"2022-03-03 00:00:00",338349,363058,6523,3597,4843297,4060219.4285714286,4491920.142857143
"2022-03-04 00:00:00",339278,682914,45746,0,3261738,3974378.285714286,4242621
"2022-03-05 00:00:00",319264,789976,13555,4169,3872455,4074287.5714285714,4435713.142857143
"2022-03-06 00:00:00",281099,924819,33765,0,2672083,4016039.5714285714,4528706
"2022-03-07 00:00:00",459296,578806,39550,0,2384076,4088872,4249081.571428572
"2022-03-08 00:00:00",493720,565122,13332,2493,3298756,4269164.571428572,4372595.142857143
"2022-03-09 00:00:00",452352,643442,21911,6542,3380591,4447955.142857143,4325249.571428572
"2022-03-10 00:00:00",382792,582964,15441,4173,2941685,4215416.857142857,4330626.857142857
"2022-03-11 00:00:00",213067,987096,23488,0,2982201,4197727.714285715,4265606.428571428
"2022-03-12 00:00:00",426761,745025,12670,0,3095825,4094993.8571428573,3943901
"2022-03-13 00:00:00",393875,669020,13629,9490,3856430,4242233.714285715,4077904.5714285714
"2022-03-14 00:00:00",397692,811036,44337,4799,2674503,4309467.857142857,4084662
"2022-03-15 00:00:00",448515,508367,28387,0,3085830,4266278.571428572,4171072.285714286
"2022-03-16 00:00:00",537820,810344,18858,2519,3185139,4273398.857142857,4146723.1428571427
"2022-03-17 00:00:00",222844,697091,45466,4071,1819606,4110830.5714285714,4002405
"2022-03-18 00:00:00",76093,211795,7188,0,2069783,3847831.5714285714,4181363.714285714
"2022-03-19 00:00:00",628022,447638,9820,2520,2522267,3752115.285714286,4363994.857142857
"2022-03-20 00:00:00",240722,435688,32449,0,2432457,3494811.285714286,4068887.8571428573
"2022-03-21 00:00:00",337890,1140248,60242,9542,2618015,3528178.4285714286,4099186.5714285714
"2022-03-22 00:00:00",438498,569323,12315,3829,3508579,3594099.1428571427,4048618.1428571427
"2022-03-23 00:00:00",451174,536529,8673,3321,3763784,3623928,4020348.5714285714
"2022-03-24 00:00:00",626838,499798,27770,0,4434191,4023859.1428571427,4197633.857142857
"2022-03-25 00:00:00",690643,1201624,50137,0,3399869,4449203.857142857,4283710.142857143
"2022-03-26 00:00:00",442513,388560,9150,5324,3339820,4531361,4041509.714285714
"2022-03-27 00:00:00",311094,144354,36145,0,2053497,4446185.857142857,3921644.714285714
"2022-03-28 00:00:00",234653,428902,0,0,2653407,4324903.714285715,3930065.4285714286
"2022-03-29 00:00:00",371205,700741,16754,0,1914320,4106400.285714286,4062845.285714286
"2022-03-30 00:00:00",305456,711575,1198,11422,1184668,3742234.1428571427,3908318.1428571427
"2022-03-31 00:00:00",348375,640400,30925,0,5146977,3088616.714285714,3845377
"2022-04-01 00:00:00",901209,802159,3281,18898,3331979,3416504.4285714286,3646606.1428571427
"2022-04-02 00:00:00",390118,914767,16794,2523,2979745,3476103.5714285714,3613955.285714286
"2022-04-03 00:00:00",512234,439684,2384,0,3409404,3719758.285714286,3382356.5714285714
"2022-04-04 00:00:00",263638,331451,45774,8523,4917466,4107092.8571428573,3584423.1428571427
"2022-04-05 00:00:00",554240,818178,1415,8425,1585063,4243134.428571428,3392872.5714285714
"2022-04-06 00:00:00",595026,658575,26635,0,3687508,4770540.857142857,3369468.1428571427
"2022-04-07 00:00:00",299293,397562,43826,0,3475652,4491920.142857143,3290013.4285714286
"2022-04-08 00:00:00",427647,258799,54552,0,2571435,4242621,3235257.4285714286
"2022-04-09 00:00:00",638607,745945,13087,2262,4255689,4435713.142857143,3151629.5714285714
"2022-04-10 00:00:00",497330,903604,17976,3616,3592130,4528706,3416717
"2022-04-11 00:00:00",376297,596311,6079,1939,2628855,4249081.571428572,3332216.714285714
"2022-04-12 00:00:00",232110,735274,17222,0,2847310,4372595.142857143,3233412.5714285714
"2022-04-13 00:00:00",515920,973486,24498,12690,3109731,4325249.571428572,3197917.4285714286
"2022-04-14 00:00:00",427359,400468,66509,2219,3357417,4330626.857142857,3456615.4285714286
"2022-04-15 00:00:00",340325,408956,2091,0,2105917,4265606.428571428,3589292.1428571427
"2022-04-16 00:00:00",720954,298254,22352,2522,2359570,3943901,3821344.5714285714
"2022-04-17 00:00:00",363656,469050,26624,0,5093351,4077904.5714285714,3846778.1428571427
"2022-04-18 00:00:00",461553,578042,38714,6737,2571737,4084662,3956484.4285714286
"2022-04-19 00:00:00",437990,365112,23309,1786,3608591,4171072.285714286,4093000.4285714286
"2022-04-20 00:00:00",534890,497837,2404,7319,3423430,4146723.1428571427,4444926.428571428
"2022-04-21 00:00:00",388378,521423,45936,0,2288009,4002405,4212277.285714285
"2022-04-22 00:00:00",390073,447618,0,0,3272309,4181363.714285714,4236475.571428572
"2022-04-23 00:00:00",620593,414340,16030,10499,3620608,4363994.857142857,4076344.5714285714
"2022-04-24 00:00:00",317454,835593,24821,0,2709064,4068887.8571428573,4062964.1428571427
