seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12655,704663,0,-1,,Lineups are announced and players are warming up.,2024-08-20 05:53:05
12655,704663,1,43580966,,First Half begins.,2024-08-20 05:53:05
12655,704663,2,43580982,1',"Corner, Mallorca. Conceded by Antonio Rüdiger.",2024-08-20 05:53:05
12655,704663,3,43581008,3',Foul by Rodrygo (Real Madrid).,2024-08-20 05:53:05
12655,704663,4,43581008,3',Johan Mojica (Mallorca) wins a free kick in the defensive half.,2024-08-20 05:53:05
12655,704663,5,43581048,5',"Attempt missed. Dani Rodríguez (Mallorca) left footed shot from the centre of the box is close, but misses to the right. Assisted by Johan Mojica with a headed pass.",2024-08-20 05:53:05
12655,704663,6,43581081,5',Attempt saved. Samú Costa (Mallorca) left footed shot from outside the box is saved in the top centre of the goal. Assisted by Pablo Maffeo.,2024-08-20 05:53:05
12655,704663,7,43581083,5',"Corner, Mallorca. Conceded by Thibaut Courtois.",2024-08-20 05:53:05
12655,704663,8,43581103,8',Foul by Samú Costa (Mallorca).,2024-08-20 05:53:05
12655,704663,9,43581103,8',Jude Bellingham (Real Madrid) wins a free kick on the left wing.,2024-08-20 05:53:05
12655,704663,10,43581106,9',"Corner, Real Madrid. Conceded by Takuma Asano.",2024-08-20 05:53:05
12655,704663,11,43581126,10',"Corner, Real Madrid. Conceded by Dani Rodríguez.",2024-08-20 05:53:05
12655,704663,12,43581174,13',"Goal! Mallorca 0, Real Madrid 1. Rodrygo (Real Madrid) right footed shot from the centre of the box to the bottom right corner. Assisted by Vinícius Júnior.",2024-08-20 05:53:05
12655,704663,13,43581198,15',Ferland Mendy (Real Madrid) wins a free kick in the defensive half.,2024-08-20 05:53:05
12655,704663,14,43581198,15',Foul by Samú Costa (Mallorca).,2024-08-20 05:53:05
12655,704663,15,43581310,18',Attempt saved. Rodrygo (Real Madrid) right footed shot from the right side of the box is saved in the top centre of the goal. Assisted by Vinícius Júnior.,2024-08-20 05:53:05
12655,704663,16,43581282,18',"Corner, Real Madrid. Conceded by Dominik Greif.",2024-08-20 05:53:05
12655,704663,17,43581339,21',"Attempt missed. Antonio Rüdiger (Real Madrid) right footed shot from outside the box is close, but misses to the left. Assisted by Rodrygo.",2024-08-20 05:53:05
12655,704663,18,43581399,24',Foul by Pablo Maffeo (Mallorca).,2024-08-20 05:53:05
12655,704663,19,43581399,24',Vinícius Júnior (Real Madrid) wins a free kick on the left wing.,2024-08-20 05:53:05
12655,704663,20,43581420,25',"Attempt missed. Kylian Mbappé (Real Madrid) right footed shot from the left side of the six yard box is close, but misses to the left. Assisted by Vinícius Júnior.",2024-08-20 05:53:05
12655,704663,21,43581443,26',"Corner, Mallorca. Conceded by Dani Carvajal.",2024-08-20 05:53:05
12655,704663,22,43581445,27',"Corner, Mallorca. Conceded by Federico Valverde.",2024-08-20 05:53:05
12655,704663,23,43581481,28',Foul by Jude Bellingham (Real Madrid).,2024-08-20 05:53:05
