activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021410400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,275000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,128,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,6858,19.03,136200,101,1354,1797,50
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021441202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,465000.0,60.604,6.500,0.056,2,4468.75,NA,1399,,1403.75,360,NA,NA,2,2,2,2,765000,1,1,3,5,1,NA,123,46,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,3021,9.86,136200,166,961,976,32
2024,549300FK3AFCFVAPH234,14454,MA,25023,25023530500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,535000.0,97,6.625,0.066,2,5242.77,NA,1729.77,,250,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,142,41,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,2,,,,,10,,,,5744,12.12,136200,89,1555,1972,66
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025081700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,225000.0,80,5.375,-1.337,2,3702.2,NA,1349,,300,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,73,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,4141,93.87,136200,38,564,1497,0
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021416200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,1,1,2,2,2,1035000.0,80,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1295000,1,1,3,5,2,NA,155,>60%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,1,,,,6913,51.51,136200,108,1871,2438,75
2024,549300FK3AFCFVAPH234,14454,MA,25023,25023506103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,605000.0,80,6.625,0.070,2,4333.75,NA,1399,,4784.75,360,NA,NA,2,2,2,2,765000,1,1,3,5,1,NA,180,48,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,2783,6.22,136200,102,904,968,27
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025040401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,3,2,1,1,1,2,2,2,495000.0,80,6.500,0.046,2,4288.45,NA,1399,,500,360,NA,NA,2,2,2,2,625000,1,1,3,5,1,NA,120,43,2,9,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,2922,24.5,136200,117,494,745,60
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021408104,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,2,2,1,2,45000.0,84.274,8.500,0.320,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,935000,1,1,3,5,1,NA,317,30%-<36%,2,9,2,,,,,2,,,,,2,2,2,21,,,,2,21,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5149,10.23,136200,140,1530,1630,47
2024,549300FK3AFCFVAPH234,14454,MA,25023,25023500101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,9,2,1,1,1,2,2,2,225000.0,52.381,6.375,-0.043,2,4123.75,NA,1729,,,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,75,47,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,2,,,,,10,,,,3617,8.93,136200,121,1305,1819,0
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021408104,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,2,2,745000.0,84.274,6.490,-0.419,2,5928.75,NA,1649,,,360,NA,60,2,2,2,2,935000,1,1,3,5,1,NA,317,38,2,9,2,,,,,2,,,,,2,2,2,21,,,,2,21,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,5149,10.23,136200,140,1530,1630,47
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021411102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,245000.0,63.636,6.490,-0.005,2,3711.8,NA,1984.55,585.55,,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,69,48,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,2,,,,,10,,,,4670,10.32,136200,140,1423,1552,63
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025120201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,9,2,1,1,1,2,2,2,755000.0,80,6.625,0.050,2,5337.75,NA,1399,,,360,NA,NA,2,2,2,2,945000,1,1,3,5,1,NA,295,30%-<36%,7,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,4360,46.03,136200,103,595,1110,0
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021413202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,1,1,1,1,2,2,2,555000.0,80,6.490,-0.080,2,4786.75,NA,1599,,,360,NA,84,2,2,2,2,695000,1,1,3,5,1,NA,183,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,2093,20.31,136200,114,523,679,65
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021406101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,535000.0,95,7.000,0.780,2,4911.75,NA,1399,,1000,360,NA,NA,2,2,2,2,565000,1,1,3,5,1,NA,226,47,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,6081,13.5,136200,169,1711,1909,49
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021415103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,6,2,1,1,1,2,2,2,425000.0,75,5.990,-0.494,2,3858.75,NA,1399,,,180,NA,NA,2,2,2,2,575000,1,1,3,5,1,NA,150,37,3,10,2,,,,,5,,,,,2,4,2,21,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4749,30.03,136200,108,1228,1049,44
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021417901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,445000.0,84.762,6.875,0.223,2,4301.25,NA,1399,,525,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,144,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,8127,45.58,136200,59,787,1230,50
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025060501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,755000.0,38.462,6.625,-0.187,2,5063.75,NA,1399,,,360,NA,NA,2,2,2,2,1955000,1,1,3,5,1,NA,345,37,1,9,1,14,,,,1,14,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,4733,11.96,136200,123,1142,1805,0
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025060501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,4,0,2,1,1,1,2,2,2,855000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,453,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,4733,11.96,136200,123,1142,1805,0
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021415103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,475000.0,86.789,7.125,0.519,2,6224.25,NA,1399,,,360,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,255,48,3,9,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,2,1,2,2,25-34,55-64,No,No,1,1,1,,,,,10,,,,4749,30.03,136200,108,1228,1049,44
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025051200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,395000.0,88.632,5.375,-1.235,2,4402.75,NA,1399,,300,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,99,30%-<36%,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,2,,,,,10,,,,3454,41.6,136200,87,415,1075,0
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025130404,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,71,2,1,1,1,2,2,2,1485000.0,90,6.250,0.003,2,7068.25,NA,1399,,,360,NA,60,2,2,2,2,1655000,1,1,3,5,1,NA,1180,20%-<30%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,3073,40.48,136200,93,723,662,51
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025060604,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,1485000.0,75,6.250,-0.238,2,7745.7,NA,1399,,625,360,NA,60,2,2,2,2,1975000,1,1,3,5,1,NA,441,39,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,2803,24.72,136200,222,332,0,6
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021400600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,605000.0,86.714,6.500,0.040,2,4849.9,NA,1399,,,360,NA,NA,2,2,2,2,705000,1,1,3,5,1,NA,163,43,3,10,1,14,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,5492,30.13,136200,152,1538,1455,0
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021456401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,3,0,2,1,1,1,2,2,1,235000.0,75,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,315000,1,3,3,5,1,NA,320,36,1,9,2,,,,,2,,,,,2,2,2,21,,,,2,21,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,1,,,,,3,,,,2886,35.07,136200,101,789,1058,67
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021417801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,465000.0,84.545,7.000,-0.073,2,4483.5,NA,1399,,250,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,123,45,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5518,18.52,136200,104,1639,2128,0
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025010500,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,1,71,2,1,1,1,2,2,2,945000.0,79.149,6.375,-0.501,2,5501.25,NA,1399,,,360,NA,60,2,2,2,2,1195000,1,1,3,5,1,NA,310,37,2,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3876,46.18,136200,51,155,349,63
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025130404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,365000.0,48,6.875,0.003,2,3643.75,NA,1399,,,360,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,156,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,3073,40.48,136200,93,723,662,51
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021412100,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,71,2,1,1,1,2,2,2,955000.0,67.857,6.125,-0.289,2,5851.75,NA,1399,,250,360,NA,60,2,2,2,2,1405000,1,1,3,5,1,NA,330,30%-<36%,2,9,2,,,,,2,,,,,2,2,2,22,,,,2,22,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,6707,14.88,136200,182,1880,2017,57
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025000603,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,3,2,1,1,1,2,2,1,465000.0,60,6.625,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,775000,1,3,3,5,1,NA,252,40,1,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,1757,77.18,136200,0,8,124,45
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025091001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,435000.0,95,6.990,0.401,2,4236.25,NA,1399,,,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,151,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,<25,25-34,No,No,1,1,1,,,,,10,,,,3255,45.75,136200,68,540,1012,73
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021404202,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,1985000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,974,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,5040,30.06,136200,193,1136,1260,71
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021407101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,1,1,1,1,1,2,2,2,615000.0,75,6.875,-0.302,2,4451,NA,1399,,250,360,NA,NA,2,2,2,2,825000,1,1,3,5,1,NA,258,20%-<30%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,4419,11.97,136200,127,1518,1690,39
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021400600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,4,0,2,1,1,1,2,2,2,685000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,224,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5492,30.13,136200,152,1538,1455,0
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021442204,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,725000.0,90,6.500,-0.261,2,15270.25,NA,11399,10000,250,360,NA,NA,2,2,2,2,815000,1,1,3,5,1,NA,219,36,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4385,15.19,136200,120,1233,1580,45
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025061201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,705000.0,50,6.500,-0.139,2,5123.75,NA,1399,,,360,NA,60,2,2,2,2,1405000,1,1,3,5,1,NA,248,39,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,1,,,,,10,,,,2013,22.16,136200,0,346,708,0
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021417704,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,4,0,2,1,1,2,2,1,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,NA,1,1,3,5,1,NA,467,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,1,2,2,25-34,55-64,No,Yes,1,1,6,,,,,10,,,,3689,45.84,136200,89,617,858,48
2024,549300FK3AFCFVAPH234,14454,MA,25023,25023501102,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,1065000.0,80,7.000,0.089,2,6309.75,NA,1399,,,360,NA,NA,2,2,2,2,1335000,1,1,3,5,1,NA,375,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,9185,9.85,136200,201,2567,2839,45
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025080401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,71,2,1,1,1,2,2,2,365000.0,70,6.750,-0.057,2,4007.75,NA,1399,,,360,NA,60,2,2,2,2,525000,1,1,3,5,1,NA,184,30%-<36%,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,3391,89.62,136200,17,113,596,44
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021406101,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,2,2,1,2,55000.0,55.777,8.500,0.220,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,1255000,1,1,3,5,1,NA,345,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,6081,13.5,136200,169,1711,1909,49
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025120105,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,405000.0,50,6.625,-0.213,2,5850.75,NA,2899,1500,,360,NA,NA,2,2,2,2,805000,1,1,3,5,1,NA,105,46,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,2492,23.92,136200,179,863,894,66
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025040300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,2,2,1,2,55000.0,80.869,8.500,0.360,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,855000,1,1,3,5,1,NA,250,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4525,22.52,136200,140,1230,1836,0
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021400600,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,1725000.0,75,6.375,-0.164,2,11914.5,NA,4624.75,,1399,360,NA,60,2,2,2,2,2305000,1,1,3,5,1,NA,412,44,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,5492,30.13,136200,152,1538,1455,0
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021406101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,655000.0,55.777,6.625,-0.187,2,4843.75,NA,1399,,,360,NA,NA,2,2,2,2,1255000,1,1,3,5,1,NA,345,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,6081,13.5,136200,169,1711,1909,49
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025040300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,635000.0,80.869,6.500,-0.513,2,5106,NA,1399,,,360,NA,NA,2,2,2,2,855000,1,1,3,5,1,NA,250,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4525,22.52,136200,140,1230,1836,0
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025091800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,1,1,2,2,2,535000.0,94.561,4.625,-2.265,2,4671.25,NA,1399,,300,360,NA,NA,2,2,2,2,575000,1,1,3,5,1,NA,63,20%-<30%,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3718,94.76,136200,56,355,1248,0
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021402300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,475000.0,95,6.625,0.123,2,4595.75,NA,1399,,3250,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,145,46,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,4518,14.92,136200,146,1711,1727,63
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021442105,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,71,2,1,1,1,2,2,2,605000.0,80,6.990,0.202,2,4273.75,NA,1399,,,360,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,166,46,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,1894,18.85,136200,115,659,669,30
2024,549300FK3AFCFVAPH234,14454,MA,25025,25025070301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,2,2,1,2,55000.0,82.704,8.500,0.360,2,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,645000,1,1,3,5,1,NA,410,20%-<30%,3,9,3,,,,,2,,,,,2,2,6,,,,,5,,,,,2,2,3,1,2,2,<25,45-54,No,No,1,1,6,,,,,10,,,,2213,23.77,136200,210,809,961,0
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021406102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,705000.0,48.288,6.990,0.105,2,5213.45,NA,1399,,,360,NA,NA,2,2,2,2,1465000,1,1,3,5,1,NA,308,41,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,6718,11.63,136200,199,2091,2111,47
2024,549300FK3AFCFVAPH234,14454,MA,25021,25021415101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,435000.0,95,6.875,0.090,2,4471.25,NA,1399,,,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,111,41,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,4774,22.37,136200,147,1723,1482,44
