,ORIGIN,DEST,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,AIRCRAFT_TYPE,MONTH,iata_x,name_x,city_x,country_x,lat_x,lon_x,tz_x,iata_y,name_y,city_y,subd_y,country_y,lat_y,lon_y,tz_y,passlog
1562,CHS,FLL,211.0,18765.0,142922,152061,8894,64,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,FLL,Fort Lauderdale/Hollywood International Airport,Fort Lauderdale,Florida,US,26.07166667,-80.14969444,America/New_York,9.839748711569122
1563,CHS,GSP,1.0,169.0,10994,11996,614,6,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,GSP,Greenville Spartanburg International Airport,Greer,South Carolina,US,34.89567111,-82.21885944,America/New_York,5.1298987149230735
1564,CHS,HHH,2.0,61.0,21988,24248,1346,15,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,HHH,Hilton Head Airport,Hilton Head Island,South Carolina,US,32.224495,-80.69740083,America/New_York,4.110873864173311
1565,CHS,HOU,186.0,20708.0,120934,134101,6962,46,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,HOU,William P Hobby Airport,Houston,Texas,US,29.64579983,-95.27723158,America/Chicago,9.938275378021793
1566,CHS,IAD,451.0,42850.0,373796,416976,24171,156,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,IAD,Washington Dulles International Airport,Washington,Dist. Of Columbia,US,38.94744444,-77.45994444,America/New_York,10.665460924025925
1567,CHS,IAH,36.0,2341.0,54970,61330,3411,29,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,IAH,George Bush Intcntl/Houston Airport,Houston,Texas,US,29.98443528,-95.3414425,America/Chicago,7.75833346749091
1568,CHS,IND,26.0,3848.0,65964,74034,4086,40,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,IND,Indianapolis International Airport,Indianapolis,Indiana,US,39.71730556,-86.29463889,America/New_York,8.255308811785596
1569,CHS,JAX,8.0,685.0,76958,87157,4574,37,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,JAX,Jacksonville International Airport,Jacksonville,Florida,US,30.49404556,-81.68784667,America/New_York,6.529418838262226
1570,CHS,JFK,739.0,65473.0,274850,311950,17152,119,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,JFK,John F Kennedy International Airport,New York,New York,US,40.63992778,-73.7786925,America/New_York,11.089393122899446
1571,CHS,LAX,104.0,12392.0,87952,103136,5552,36,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,LAX,Los Angeles International Airport,Los Angeles,California,US,33.94249639,-118.4080486,America/Los_Angeles,9.424806382096705
1572,CHS,LCK,34.0,4079.0,76958,90419,4878,39,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,,,,,,,,,8.313607139317558
1573,CHS,LGA,563.0,44290.0,296838,349731,18546,120,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,LGA,Laguardia Airport,New York,New York,US,40.77725,-73.87261111,America/New_York,10.698514196917245
1574,CHS,LIT,2.0,240.0,21988,25984,1224,10,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,LIT,Bill And Hillary Clinton Ntl/Adams Field,Little Rock,Arkansas,US,34.72944139,-92.22477722,America/Chicago,5.480638923341991
1575,CHS,MCI,12.0,1552.0,32982,39594,1836,21,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,MCI,Kansas City International Airport,Kansas City,Missouri,US,39.29761111,-94.71388889,America/Chicago,7.347299700743164
1576,CHS,MCO,6.0,853.0,65964,79224,3903,26,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,MCO,Orlando International Airport,Orlando,Florida,US,28.42938889,-81.309,America/New_York,6.748759547491679
1577,CHS,MDW,398.0,43595.0,208886,251408,12322,89,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,MDW,Chicago Midway International Airport,Chicago,Illinois,US,41.78597222,-87.75241667,America/Chicago,10.682697743861915
1578,CHS,MIA,99.0,10849.0,76958,93121,4883,25,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,MIA,Miami International Airport,Miami,Florida,US,25.79536111,-80.29011583,America/New_York,9.29182818882245
1579,CHS,MSP,111.0,14312.0,98946,121383,6241,52,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,Minnesota,US,44.88197222,-93.22177778,America/Chicago,9.568853625188556
1580,CHS,MYR,1.0,79.0,10994,13577,608,1,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,MYR,Myrtle Beach International Airport,Myrtle Beach,South Carolina,US,33.67974111,-78.92832139,America/New_York,4.3694478524670215
1581,CHS,ORD,653.0,58705.0,483736,612920,29970,175,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,ORD,Chicago O'Hare International Airport,Chicago,Illinois,US,41.97694028,-87.90814972,America/Chicago,10.980280181064312
1582,CHS,PBI,5.0,541.0,54970,70135,3374,21,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,PBI,Palm Beach International Airport,West Palm Beach,Florida,US,26.68316167,-80.09559194,America/New_York,6.293419278846481
1583,CHS,PHL,265.0,27863.0,285844,366600,18185,150,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,PHL,Philadelphia International Airport,Philadelphia,Pennsylvania,US,39.87208389,-75.24066306,America/New_York,10.235054922800046
1584,CHS,PIT,29.0,3781.0,76958,98854,4886,34,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,PIT,Pittsburgh International Airport,Pittsburgh,Pennsylvania,US,40.49141667,-80.23269444,America/New_York,8.237743803890933
1585,CHS,PVD,2.0,13.0,21988,28614,1285,7,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,PVD,Rhode Island Tf Green International Airport,Providence,Rhode Island,US,41.72233333,-71.42772222,America/New_York,2.5649493574615367
1586,CHS,RDU,3.0,132.0,32982,43476,1958,9,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,RDU,Raleigh-Durham International Airport,Raleigh/Durham,North Carolina,US,35.87763889,-78.78747222,America/New_York,4.882801922586371
1587,CHS,RIC,2.0,185.0,21988,29048,1367,15,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,RIC,Richmond International Airport,Richmond,Virginia,US,37.50518111,-77.31973861,America/New_York,5.220355825078324
1588,CHS,SAV,8.0,686.0,87952,117480,5438,51,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,SAV,Savannah/Hilton Head International Airport,Savannah,Georgia,US,32.12758333,-81.20213889,America/New_York,6.530877627725885
1589,CHS,SDF,36.0,4435.0,54970,73650,3470,30,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,SDF,Louisville Muhammad Ali International Airport,Louisville,Kentucky,US,38.174085,-85.73649361,America/Kentucky/Louisville,8.39728289474368
1590,CHS,STL,12.0,1557.0,43976,60064,2450,29,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,STL,St Louis Lambert International Airport,St Louis,Missouri,US,38.74869822,-90.37002572,America/Chicago,7.350516171833998
1591,CHS,TPA,1.0,67.0,10994,15304,678,2,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,TPA,Tampa International Airport,Tampa,Florida,US,27.97547222,-82.53325,America/New_York,4.204692619390966
1593,CHS,TYS,1.0,140.0,10994,15412,888,4,CHS,Charleston Afb/International Airport,Charleston,US,32.89863889,-80.04052778,America/New_York,TYS,Mc Ghee Tyson Airport,Knoxville,Tennessee,US,35.81109111,-83.99406722,America/New_York,4.941642422609304
1595,CID,ATL,207.0,25243.0,121033,114367,7486,59,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,ATL,Hartsfield - Jackson Atlanta International Airport,Atlanta,Georgia,US,33.63669961,-84.427864,America/New_York,10.136304168546024
1596,CID,AZA,132.0,22140.0,110030,104660,6948,47,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,AZA,Phoenix-Mesa Gateway Airport,Phoenix,Arizona,US,33.30782389,-111.6554592,America/Phoenix,10.005141206262628
1597,CID,BFF,4.0,182.0,33009,31674,1887,20,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,BFF,Western Nebraska Regional/William B Heilig Field,Scottsbluff,Nebraska,US,41.87402778,-103.5956389,America/Denver,5.204006687076795
1598,CID,BNA,68.0,7238.0,154042,149702,9752,55,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,BNA,Nashville International Airport,Nashville,Tennessee,US,36.124475,-86.67818056,America/Chicago,8.887100204123687
1600,CID,BUF,1.0,114.0,11003,10792,698,3,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,BUF,Buffalo Niagara International Airport,Buffalo,New York,US,42.94042722,-78.73056972,America/New_York,4.736198448394496
1601,CID,CMH,1.0,5.0,11003,11066,673,8,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,CMH,John Glenn Columbus International Airport,Columbus,Ohio,US,39.99694667,-82.89215917,America/New_York,1.6094379124341003
1602,CID,COS,2.0,91.0,22006,22218,1258,5,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,COS,City Of Colorado Springs Municipal Airport,Colorado Springs,Colorado,US,38.80581667,-104.7007764,America/Denver,4.51085950651685
1603,CID,CPR,2.0,45.0,22006,22244,1258,10,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,CPR,Casper/Natrona County International Airport,Casper,Wyoming,US,42.90586111,-106.4636389,America/Denver,3.8066624897703196
1604,CID,CYS,1.0,50.0,11003,11233,629,7,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,CYS,Cheyenne Regional/Jerry Olson Field,Cheyenne,Wyoming,US,41.15563889,-104.8104722,America/Denver,3.912023005428146
1605,CID,DEN,813.0,64582.0,539147,553308,33547,230,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,DEN,Denver International Airport,Denver,Colorado,US,39.86166667,-104.6731667,America/Denver,11.07569101317308
1606,CID,DFW,65.0,3772.0,22006,22596,1262,7,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,DFW,Dallas-Fort Worth International Airport,Dallas-Fort Worth,Texas,US,32.89723306,-97.03769472,America/Chicago,8.235360643753348
1611,CID,GJT,1.0,49.0,11003,11921,629,6,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,GJT,Grand Junction Regional Airport,Grand Junction,Colorado,US,39.12241667,-108.52675,America/Denver,3.8918202981106265
1614,CID,LAN,1.0,38.0,11003,12884,608,2,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,LAN,Capital Region International Airport,Lansing,Michigan,US,42.77863889,-84.58619444,America/Detroit,3.6375861597263857
1615,CID,LAS,76.0,11536.0,165045,193335,10438,70,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,36.08004389,-115.1522347,America/Los_Angeles,9.353227859524731
1616,CID,LAX,22.0,3621.0,33009,38676,2082,21,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,LAX,Los Angeles International Airport,Los Angeles,California,US,33.94249639,-118.4080486,America/Los_Angeles,8.19450550976564
1618,CID,LBF,1.0,70.0,11003,12899,631,7,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,LBF,North Platte Regional/Lee Bird Field,North Platte,Nebraska,US,41.12621278,-100.6836531,America/Chicago,4.248495242049359
1619,CID,MCI,1.0,9.0,11003,13198,673,8,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,MCI,Kansas City International Airport,Kansas City,Missouri,US,39.29761111,-94.71388889,America/Chicago,2.1972245773362196
1620,CID,MCO,24.0,2218.0,66018,79224,4253,12,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,MCO,Orlando International Airport,Orlando,Florida,US,28.42938889,-81.309,America/New_York,7.704361167910313
1621,CID,MDT,1.0,49.0,11003,13230,673,8,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,MDT,Harrisburg International Airport,Harrisburg,Pennsylvania,US,40.19319167,-76.76261917,America/New_York,3.8918202981106265
1622,CID,MSP,2.0,136.0,22006,26974,1304,10,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,Minnesota,US,44.88197222,-93.22177778,America/Chicago,4.912654885736052
1623,CID,ORD,777.0,40481.0,363099,459690,21680,155,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,ORD,Chicago O'Hare International Airport,Chicago,Illinois,US,41.97694028,-87.90814972,America/Chicago,10.608588007213532
1624,CID,PGD,104.0,16682.0,88024,112656,5552,36,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,PGD,Punta Gorda Airport,Punta Gorda,Florida,US,37.7789092,-85.4941891,America/Florida,9.722085572801557
1625,CID,PHX,5.0,269.0,22006,28214,1262,7,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.88468858,-91.71079861,America/Chicago,PHX,Phoenix Sky Harbor International Airport,Phoenix,Arizona,US,33.43427778,-112.0115833,America/Phoenix,5.594711379601839
